username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ericmoerdijk;2016-11-08 19:45;1;1;"Koprot valt mee, fusarium word daarentegen wel steeds meer zichtbaar. Wees hier alert op in de bewaring! Overweeg je kansen. #kwaliteit https:// twitter.com/Boerderij_nl/s tatus/796023292800839683 …";;;#kwaliteit;"796060995315757056";https://twitter.com/ericmoerdijk/status/796060995315757056
antonywiddison;2016-11-08 19:22;0;0;"Came across some more Fusarium today on the lawns! pic.twitter.com/19Gk9M1OnI";;;;"796055351711895553";https://twitter.com/antonywiddison/status/796055351711895553
hortweek;2016-11-08 19:16;0;0;"Turf disease risk high in November as outbreaks of Microdochium Patch ( Fusarium ) reported http:// dlvr.it/McqJyB pic.twitter.com/ymmjojHlZK";;;;"796053709490831360";https://twitter.com/hortweek/status/796053709490831360
Grainews;2016-11-08 16:34;0;0;"Will storage of fusarium -infected grain reduce spp. infection and DON levels? http:// cropchatter.com/will-storage-o f-infected-grain-for-over-1-year-reduce-fusarium-spp-infection-and-don-levels/ … #cdnag pic.twitter.com/yGnulnBhcK";;;#cdnag;"796013030505058306";https://twitter.com/Grainews/status/796013030505058306
ABFarmerExpress;2016-11-08 16:34;0;0;"Will storage of fusarium -infected grain reduce spp. infection and DON levels? http:// cropchatter.com/will-storage-o f-infected-grain-for-over-1-year-reduce-fusarium-spp-infection-and-don-levels/ … #cdnag pic.twitter.com/wZL9Mc8PRt";;;#cdnag;"796013029028691968";https://twitter.com/ABFarmerExpress/status/796013029028691968
MBCooperator;2016-11-08 16:34;0;0;"Will storage of fusarium -infected grain reduce spp. infection and DON levels? http:// cropchatter.com/will-storage-o f-infected-grain-for-over-1-year-reduce-fusarium-spp-infection-and-don-levels/ … #cdnag pic.twitter.com/vtnagt9MrC";;;#cdnag;"796013028630261760";https://twitter.com/MBCooperator/status/796013028630261760
CntryGuide;2016-11-08 16:34;0;0;"Will storage of fusarium -infected grain reduce spp. infection and DON levels? http:// cropchatter.com/will-storage-o f-infected-grain-for-over-1-year-reduce-fusarium-spp-infection-and-don-levels/ … #cdnag pic.twitter.com/HJ0vbAjpLK";;;#cdnag;"796013027183181824";https://twitter.com/CntryGuide/status/796013027183181824
GrowingProduce;2016-11-08 15:44;0;0;"The Effect Of Soil Fertility On Fusarium Wilt In #Watermelon http://www. growingproduce.com/vegetables/the -effect-of-soil-fertility-on-fusarium-wilt-in-watermelon/ … #CropProtection";;;#Watermelon #CropProtection;"796000406245670912";https://twitter.com/GrowingProduce/status/796000406245670912
Nick_Leone;2016-11-08 15:15;0;0;"The Effect Of Soil Fertility On Fusarium Wilt In Watermelon http:// ift.tt/2fzBX93";;;;"795993266382573569";https://twitter.com/Nick_Leone/status/795993266382573569
SWT;2016-11-08 15:14;0;1;"Our Cabri Fusarium 101 meeting was a full house with 30 producers. We are looking forward to seeing everyone in Wymark today! pic.twitter.com/6Yao5SiFpk";;;;"795992956607959040";https://twitter.com/SWT/status/795992956607959040
AVG_Magazine;2016-11-08 15:11;1;0;"The Effect Of Soil Fertility On Fusarium Wilt In Watermelon http:// ift.tt/2fzBX93";;;;"795992115457224704";https://twitter.com/AVG_Magazine/status/795992115457224704
Mister_Fusarium;2016-11-08 15:09;2;0;"Way to go Europe! P.S.: 1st GMO field trials ever were in France 30 years ago, note that sky didn't fall! Just maybe GMO risk is overrated? https:// twitter.com/sarah2020labs/ status/795861156539678720 …";;;;"795991691949789184";https://twitter.com/Mister_Fusarium/status/795991691949789184
Mister_Fusarium;2016-11-08 14:48;0;0;"What a great idea! When my family came to Canada, they went to a small town too. https:// twitter.com/jurisgraney/st atus/795856203582763008 …";;;;"795986309621784576";https://twitter.com/Mister_Fusarium/status/795986309621784576
wheatgen_papers;2016-11-08 12:28;0;0;"Host-induced gene silencing of an essential chitin synthase gene confers durable resistance to Fusarium head blight… http:// dlvr.it/Mchm8n pic.twitter.com/JQKGh2teGY";;;;"795951016101351424";https://twitter.com/wheatgen_papers/status/795951016101351424
LAPUMagazine;2016-11-08 11:48;0;0;"Outbreaks of Microdochium Patch ( Fusarium ) tackled by @SyngentaUK http:// landscapeandamenity.com/articles/2016- 11-08/contact-clean-up …";;@SyngentaUK;;"795941002037051392";https://twitter.com/LAPUMagazine/status/795941002037051392
nobolly;2016-11-08 08:56;0;1;"Transcriptome analysis of Fusarium oxysporum in Medicago truncatula | BMC Genomics http:// sco.lt/7QWHfV";;;;"795897887590928385";https://twitter.com/nobolly/status/795897887590928385
Mister_Fusarium;2016-11-08 05:42;0;0;"Ha ha ha! I didn't know @GwynethPaltrow was in town! https:// twitter.com/ryanjespersen/ status/795718023172657153 …";;@GwynethPaltrow;;"795848961848266752";https://twitter.com/Mister_Fusarium/status/795848961848266752
PictureMaria;2016-11-08 05:06;0;0;"VANDA ROT, NAILED, SURGERY & FUSARIUM UPDATE: http:// youtu.be/RYhDnqRIshA?a via @YouTube";;@YouTube;;"795839874452561920";https://twitter.com/PictureMaria/status/795839874452561920
Mister_Fusarium;2016-11-08 04:43;0;0;"Making @realDonaldTrump and @HillaryClinton cookies for cookie vote at #ALHorton school tomorrow. pic.twitter.com/JHXjswtDNt";;@realDonaldTrump @HillaryClinton;#ALHorton;"795834123264737280";https://twitter.com/Mister_Fusarium/status/795834123264737280
Marcelvanst;2016-11-08 02:43;0;1;"@IHARF_SK seeded bit Emerson further ensure reduced fusarium -still spray if raining heading-great to incorp cereal that doesn't soilfuzz";;@IHARF_SK;;"795803924666064897";https://twitter.com/Marcelvanst/status/795803924666064897
Marcelvanst;2016-11-08 02:09;0;1;"@IHARF_SK leaf 4-5 out here now...lovely! This yr zero fusarium in AC MOATS...no problem getting a premium or waiting for my bid";;@IHARF_SK;;"795795276946493440";https://twitter.com/Marcelvanst/status/795795276946493440
KathryneEverts;2016-11-07 22:31;0;1;"#Fusarium fruit rot on melon. Robert Korir survey collection. pic.twitter.com/nMARRdSgB1";;;#Fusarium;"795740421762805761";https://twitter.com/KathryneEverts/status/795740421762805761
FarmLeadAUS;2016-11-07 20:02;0;0;"Marketing Fusarium -Damaged #Wheat http://www. grainews.ca/2016/11/04/mar keting-fusarium-damaged-wheat/?module=carousel&pgtype=homepage&i= … We've seen up to 22ppm vomi trade on #FarmLead . Post yours https://www. farmlead.com/post-new-offer";;;#Wheat #FarmLead;"795702868976091136";https://twitter.com/FarmLeadAUS/status/795702868976091136
FarmLeadCanada;2016-11-07 20:02;0;0;"Marketing Fusarium -Damaged #Wheat http://www. grainews.ca/2016/11/04/mar keting-fusarium-damaged-wheat/?module=carousel&pgtype=homepage&i= … We've seen up to 22ppm vomi trade on #FarmLead . Post yours https://www. farmlead.com/post-new-offer";;;#Wheat #FarmLead;"795702868108001280";https://twitter.com/FarmLeadCanada/status/795702868108001280
FarmLead;2016-11-07 20:02;0;0;"Marketing Fusarium -Damaged #Wheat http://www. grainews.ca/2016/11/04/mar keting-fusarium-damaged-wheat/?module=carousel&pgtype=homepage&i= … We've seen up to 22ppm vomi trade on #FarmLead . Post yours https://www. farmlead.com/post-new-offer";;;#Wheat #FarmLead;"795702866841202688";https://twitter.com/FarmLead/status/795702866841202688
FarmLeadUSA;2016-11-07 20:02;0;0;"Marketing Fusarium -Damaged #Wheat http://www. grainews.ca/2016/11/04/mar keting-fusarium-damaged-wheat/?module=carousel&pgtype=homepage&i= … We've seen up to 22ppm vomi trade on #FarmLead . Post yours https://www. farmlead.com/post-new-offer";;;#Wheat #FarmLead;"795702866707030016";https://twitter.com/FarmLeadUSA/status/795702866707030016
FlowersBySakata;2016-11-07 19:32;0;4;"Strong, long, upright and #Fusarium resistant - that's our Matsumoto #aster ! https:// twitter.com/LilySunvalley/ status/795693649342398464 …";;;#Fusarium #aster;"795695482924216320";https://twitter.com/FlowersBySakata/status/795695482924216320
sritterz;2016-11-07 19:26;1;0;"The Big Banana: @cenmag and @CASChemistry take a look at new strategies to combat costly fusarium wilt http:// bit.ly/2efW129 pic.twitter.com/UaoJfXlCou";;@cenmag @CASChemistry;;"795693835225624580";https://twitter.com/sritterz/status/795693835225624580
CropTrust;2016-11-07 18:56;7;4;". @2blades to support @CropWildRelativ #chickpea pre-breeding partners in exploring resistance to Fusarium wilt http:// goo.gl/X7cvIv pic.twitter.com/VVv9mfaFWe";;@2blades @CropWildRelativ;#chickpea;"795686256726286336";https://twitter.com/CropTrust/status/795686256726286336
agchieve;2016-11-07 17:51;0;0;"Do you have #fusarium wheat? @Grainews shares a great article outlining 5 options for marketing the damaged #grain . http:// ow.ly/5BpQ305W6GE";;@Grainews;#fusarium #grain;"795670140528562176";https://twitter.com/agchieve/status/795670140528562176
Grainews;2016-11-07 17:00;1;0;"Our most-read story this past weekend: Got fusarium ? How you can handle it safely. http://www. grainews.ca/2016/11/04/got -fusarium-handle-it-safely/ … #grain pic.twitter.com/sFUBTcbOc7";;;#grain;"795657259804139520";https://twitter.com/Grainews/status/795657259804139520
J_J_Dempsey;2016-11-07 16:47;1;9;"Excellent piece on Fusarium patch, well worth reading! https:// twitter.com/amenityuk/stat us/795652707570872321 …";;;;"795654011374469121";https://twitter.com/J_J_Dempsey/status/795654011374469121
AmenityUK;2016-11-07 16:42;2;4;"A focus on Fusarium : https://www. amenity.co.uk/info/fusarium- focus.html … pic.twitter.com/pWndfKSRlV";;;;"795652707570872321";https://twitter.com/AmenityUK/status/795652707570872321
CropWildRelativ;2016-11-07 16:17;4;6;". @2blades to support our #chickpea pre-breeding partners, exploring resistance to Fusarium wilt in wild germplasm. http:// goo.gl/X7cvIv";;@2blades;#chickpea;"795646249559015424";https://twitter.com/CropWildRelativ/status/795646249559015424
goodallchas;2016-11-07 15:59;0;1;"This is the scene every morning on nearly all greens fusarium really took hold last week sprayed twice still 3 staff pic.twitter.com/LRAoNBYmtj";;;;"795641782096855041";https://twitter.com/goodallchas/status/795641782096855041
pjderoc;2016-11-07 15:57;1;1;"Will storage of infected grain > 1 yr reduce #Fusarium spp. infection & DON levels? | Crop Chatter http:// cropchatter.com/will-storage-o f-infected-grain-for-over-1-year-reduce-fusarium-spp-infection-and-don-levels/ … #Westcdnag";;;#Fusarium #Westcdnag;"795641388662714368";https://twitter.com/pjderoc/status/795641388662714368
CntryGuide;2016-11-07 15:45;0;0;"Crop Chatter: If my grain has high levels of DON can I still use it for seed? http:// cropchatter.com/if-my-grain-ha s-high-levels-of-don-can-i-still-use-it-for-seed/ … #wheat #fusarium pic.twitter.com/C9sBJv3fHt";;;#wheat #fusarium;"795638384215687174";https://twitter.com/CntryGuide/status/795638384215687174
MBCooperator;2016-11-07 15:45;3;0;"Crop Chatter: If my grain has high levels of DON can I still use it for seed? http:// cropchatter.com/if-my-grain-ha s-high-levels-of-don-can-i-still-use-it-for-seed/ … #wheat #fusarium pic.twitter.com/pDp5lx8scS";;;#wheat #fusarium;"795638384203100160";https://twitter.com/MBCooperator/status/795638384203100160
Grainews;2016-11-07 15:45;1;0;"Crop Chatter: If my grain has high levels of DON can I still use it for seed? http:// cropchatter.com/if-my-grain-ha s-high-levels-of-don-can-i-still-use-it-for-seed/ … #wheat #fusarium pic.twitter.com/GgQJku5qUk";;;#wheat #fusarium;"795638383863353352";https://twitter.com/Grainews/status/795638383863353352
inovadefesa;2016-11-07 14:50;0;0;"Pesquisas buscam abordagem integrada para reduzir perdas de rendimento causadas por Fusarium Cristina Tordin,... http:// fb.me/2FyczEWGJ";;;;"795624489417641984";https://twitter.com/inovadefesa/status/795624489417641984
richsheldon83;2016-11-07 12:51;0;2;"Bit of feed last week and a drop in temperature and we're finally winning the battle against fusarium ......for now pic.twitter.com/VwqdztKMw6";;;;"795594563612266496";https://twitter.com/richsheldon83/status/795594563612266496
jcardonaleon;2016-11-07 03:29;2;9;"La publicidad del ica dice "Colombia libre de marchitamiento por fusarium rt-4". No sería más fácil decirlo de manera más clara????.";;;;"795453113243144192";https://twitter.com/jcardonaleon/status/795453113243144192
CTC_Harry;2016-11-07 01:16;1;1;"High risk of Fusarium middle to the end of the week - call or email me for fungicide prices - 07540 666857 or harry@collier-turf-care.co.uk pic.twitter.com/gBR93ag9xV";;@collier;;"795419637353775104";https://twitter.com/CTC_Harry/status/795419637353775104
grabber154;2016-11-06 20:56;0;0;"Fusarium is one of the most important in terms of products of the ratios of gamma function.";;;;"795354304605364224";https://twitter.com/grabber154/status/795354304605364224
droppingfruits;2016-11-06 16:39;0;1;"look out for the Fusarium oxysporum Strain 162 #Fo162 a potent biocontrol agent against #nematods and #insect_pests";;;#Fo162 #nematods #insect_pests;"795289555289198592";https://twitter.com/droppingfruits/status/795289555289198592
phy_papers;2016-11-06 05:00;0;0;"Identification and characterization of a fusarium head blight resistance gene TaACT in wheat QTL-2DL. http:// dlvr.it/Mbv6l4";;;;"795113498908856320";https://twitter.com/phy_papers/status/795113498908856320
DavidKucher;2016-11-06 02:17;2;1;"Handling high Fusarium Durum has health risks. Be aware, handle with care. By @AggieJulienne http://www. grainews.ca/2016/11/04/got -fusarium-handle-it-safely/ …";;@AggieJulienne;;"795072459795873792";https://twitter.com/DavidKucher/status/795072459795873792
EurekaMag;2016-11-06 00:50;4;0;"Production and fungitoxicity of the terpenoid phytoalexins in cotton: Inoculated with Fusarium oxysporum… http:// dlvr.it/Mbrqs7 #EurekaMag";;;#EurekaMag;"795050610424852481";https://twitter.com/EurekaMag/status/795050610424852481
juliszsr;2016-11-05 21:45;0;0;"Aspergillus fusarium penicillium anternaria claviceps";;;;"795004223582769152";https://twitter.com/juliszsr/status/795004223582769152
yakugaku56;2016-11-05 21:40;0;7;"【 Fusarium 属】 ふざけるな！ゼニガタのとっつぁんと不二子 ※ふざ： Fusarium 属 ゼ：ゼアラレノン ニ：二バレノール とっつ：T-2トキシン 不：フモニシン";;;;"795002873893384192";https://twitter.com/yakugaku56/status/795002873893384192
ProagriLtd;2016-11-05 21:02;0;4;"@CCCAgronomy @DavidButler34 I am pro GM but needs to be about more than just yield. Higher micronutrient content, aphid resistance, fusarium";;@CCCAgronomy @DavidButler34;;"794993201249718276";https://twitter.com/ProagriLtd/status/794993201249718276
wheat_papers;2016-11-05 21:00;0;1;"The Fdb3 transcription factor of the Fusarium Detoxification of Benzoxazolinone gene cluster is required for MBOA… http:// dlvr.it/MbpWYc pic.twitter.com/pKfcs562qp";;;;"794992735832850433";https://twitter.com/wheat_papers/status/794992735832850433
SrFlyers;2016-11-05 19:12;4;8;"Come on down to the Milestone rink at 8 tonight and watch flynation battle it out against the fusarium infested @YGWheat_Kings #nowweroll";;@YGWheat_Kings;#nowweroll;"794965672530878464";https://twitter.com/SrFlyers/status/794965672530878464
AggieJulienne;2016-11-05 18:58;1;0;"Marketing Fusarium damaged grain http://www. grainews.ca/2016/11/04/mar keting-fusarium-damaged-wheat/ … @Grainews #westcdnag #Fusarium";;@Grainews;#westcdnag #Fusarium;"794962113395642368";https://twitter.com/AggieJulienne/status/794962113395642368
AggieJulienne;2016-11-05 18:57;3;1;"Got Fusarium ? Handle it safely: http://www. grainews.ca/2016/11/04/got -fusarium-handle-it-safely/ … @Grainews #Fusarium #westcdnag";;@Grainews;#Fusarium #westcdnag;"794961967421227008";https://twitter.com/AggieJulienne/status/794961967421227008
wheat_papers;2016-11-05 17:05;0;0;"Identification and characterization of a fusarium head blight resistance gene TaACT in wheat QTL-2DL. http:// dlvr.it/MblqC8 pic.twitter.com/nq4etswLEw";;;;"794933562554232832";https://twitter.com/wheat_papers/status/794933562554232832
wheat_papers;2016-11-05 16:33;0;0;"PvPGIP2 Accumulation in Specific Floral Tissues But Not in the Endosperm Limits Fusarium graminearum Infection in… http:// dlvr.it/MblQgn pic.twitter.com/tplH6yI0jN";;;;"794925512460115968";https://twitter.com/wheat_papers/status/794925512460115968
yeast_papers;2016-11-05 16:20;0;0;"Pubmed: The insect-derived antimicrobial peptide metchnikowin targets Fusarium graminearum… http:// dlvr.it/MblFBF";;;;"794922272523857922";https://twitter.com/yeast_papers/status/794922272523857922
Heler;2016-11-05 16:08;0;0;"@_El_Memo que el siente que es Fusarium o Phytophtora y que mejor va a hacer el va a hacer su propio aislamiento porque la morra no prende";;@_El_Memo;;"794919351883210752";https://twitter.com/Heler/status/794919351883210752
Heler;2016-11-05 16:06;0;0;"@_El_Memo y que resulto que "no era fusarium sino rhizopus" en fresa en desarrollo";;@_El_Memo;;"794918788135124992";https://twitter.com/Heler/status/794918788135124992
